Channel,Energy (keV),CTS,Net CR,Error
6641,1836.2122,4,0.000694444,0.000605403
6642,1836.4887,0,-0.000138889,0.000138889
6643,1836.7652,1,0.000277778,0.000277778
6644,1837.0417,2,0.000277778,0.000439205
6645,1837.3182,3,0.000694444,0.000500771
6646,1837.5947,4,0.000972222,0.000572654
6647,1837.8712,5,0.001111111,0.000651447
6648,1838.1477,3,0.000694444,0.000500771
6649,1838.4242,3,0.000833333,0.000481125
6650,1838.7007,3,0.000833333,0.000481125
6651,1838.9772,5,0.001111111,0.000651447
6652,1839.2537,3,0.000694444,0.000500771
6653,1839.5302,2,0,0.000481125
6654,1839.8067,4,0.000694444,0.000605403
6655,1840.0832,4,0.000833333,0.000589256
6656,1840.3597,1,0.000277778,0.000277778
6657,1840.6362,1,0,0.000340207
6658,1840.9127,0,-0.000138889,0.000138889
6659,1841.1892,4,0.000972222,0.000572654
6660,1841.4657,4,0.001111111,0.000555556
6661,1841.7422,4,0.000694444,0.000605403
6662,1842.0187,3,0.000833333,0.000481125
6663,1842.2952,1,0.000277778,0.000277778
6664,1842.5717,2,0.000555556,0.000392837
6665,1842.8482,3,0.000555556,0.000519675
6666,1843.1247,1,0.000277778,0.000277778
6667,1843.4012,4,0.000833333,0.000589256
6668,1843.6777,1,0,0.000340207
6669,1843.9542,2,0,0.000481125
6670,1844.2307,3,0.000833333,0.000481125
6671,1844.5072,1,0.000138889,0.000310565
6672,1844.7837,4,0.000972222,0.000572654
6673,1845.0602,4,0.000972222,0.000572654
6674,1845.3367,4,0.000972222,0.000572654
6675,1845.6132,4,0.000972222,0.000572654
6676,1845.8897,3,0.000277778,0.000555556
6677,1846.1662,2,0.000277778,0.000439205
6678,1846.4427,7,0.001666667,0.000760726
6679,1846.7192,6,0.00125,0.000721688
6680,1846.9957,6,0.001388889,0.000708197
6681,1847.2722,8,0.001666667,0.000833333
6682,1847.5487,3,0,0.000589256
6683,1847.8252,7,0.001666667,0.000760726
6684,1848.1017,2,0.000138889,0.000460642
6685,1848.3782,4,0.000555556,0.00062113
6686,1848.6547,1,0,0.000340207
6687,1848.9312,5,0.001111111,0.000651447
6688,1849.2077,1,0.000138889,0.000310565
6689,1849.4842,2,0.000555556,0.000392837
